ID_CANDIDATO;CENTRO_TRABAJO;OCUPACION;DESDE;HASTA
159422;MINISTERIO DE SALUD;ESPECIALISTA EN GESTIÓN DE CALIDAD DE PRODUCTOS FARMACÉUTICOS,DISPOSITIVOS MÉDICOS Y PRODUCTOS SANIT;2009;HASTA LA ACTUALIDAD
159423;MUNICIPALIDAD DISTRITAL DE CHALCOS;SUB-GERENTE;2019;HASTA LA ACTUALIDAD
161466;EL FRENTE AMPLIO POR JUSTICIA,VIDA Y LIBERTAD;PROMOTOR;2019;2019
161467;INDEPENDIENTE;COMUNICADOR SOCIAL;2015;2019
161468;UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA;LICENCIADA EN ADMINISTRACIÓN;1985;2019
158456;ASESOR INDEPENDIENTE;ABOGADO;2015;HASTA LA ACTUALIDAD
160452;DENTAL GUERRA;CIRUJANO DENTISTA;1980;2016
160453;INDEPENDIENTE;GASTRONOMIA Y BAR;2015;2019
160453;CETPRO "27 DE OCTUBRE ÑAHUINPUQUIO";DOCENTE DE GASTRONOMIA;2014;2014
160453;MUNICIPALIDAD DISTRITAL JESUS NAZARENO - GERENCIA DESARROLLO SOCIAL (PROYECTO);CAPACITACION (GASTRONOMIA);2013;2013
160453;CETPRO ROSA DE AMERICA;DOCENTE (SERVICIO ATENCION AL CLIENTE);2012;2012
160453;INDEPENDIENTE;GASTRONOMIA Y BAR;2010;2011
160901;MUNICIPALIDAD DISTRITAL DE KIMBIRI;RESPONSABLE DE PLAN DE INCENTIVOS;2019;HASTA LA ACTUALIDAD
160901;MUNICIPALIDAD DISTRITAL DE PICHARI;RESPONSABLE SISTEMA DE FOCALIZACIÓN DE HOGARES - SISFOH;2016;2017
160901;CONGRESO DE LA REPÚBLICA;ASISTENTE DEL DESPACHO CONGRESAL;2015;2016
160901;CONGRESO DE LA REPÚBLICA;COORDINADOR PARLAMENTARIO;2014;2015
160901;CONGRESO DE LA REPÚBLICA;ASISTENTE DEL DESPACHO CONGRESAL;2011;2013
160902;IEP JOSE MARIA ARGUEDAS;AUXILIAR DE AULA;2018;HASTA LA ACTUALIDAD
158628;UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA;DOCENTE;2008;HASTA LA ACTUALIDAD
158628;COLEGIO ESTATAL MARISCAL CACERES DE AYACUCHO;DOCENTE;1990;1990
158628;COLEGIO ESTATAL MARIA AUXILIADORA;DOCENTE;1991;1994
158628;COLEGIO SAN ANTONIO DE HUAMANGA;DOCENTE;1994;1997
158628;CENTRO EDUCATIVO "GONZALES VIGIL" DE HUANTA;DOCENTE;1997;2001
158629;SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE HUAMANGA;ASISTENTE CONTABLE;2017;2018
158629;SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE HUAMANGA;PRACTICANTE DE GERENCIA DE OPERACIONES;2017;2017
158629;ESTUDIO JURIDICO CABRERA & ASOCIADOS ABOGADOS S.A.;ASISTENTE;2015;2016
161158;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;SECRETARIA GENERAL - JEFE DE TRAMITE DOCUMENTARIO;2003;2003
161158;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;GERENCIA DE SERVICIOS PUBLICOS - COMERCIO Y MERCADOS;2004;2004
161158;RMACON'S EIRL;CONSULTORIA;2013;2013
161158;TRABAJOS INDEPENDIENTES COMO CONSULTOR;CONSULTOR;2018;HASTA LA ACTUALIDAD
161159;COOPERATIVA DE SERVICIOS MULTIPLES EL TUMI;JEFE DE OFICINA;2018;HASTA LA ACTUALIDAD
161159;COOPERATIVA DE AHORRO Y CRÉDITO SAN CRISTÓBAL DE HUAMANGA;ADMINISTRADOR Y ANALISTA DE CRÉDITOS;2007;2017
160098;CONSULTORES & CONTRATISTAS EN INGENIERIA NEGOCIACIONES Y GESTION SOCIAL PUKARA INGS S.A.C.;GERENTE GENERAL;2017;HASTA LA ACTUALIDAD
160099;I.E. LORENZO GONZALEZ - CULLUCHACA - HUANTA;DOCENTE;2019;HASTA LA ACTUALIDAD
160100;FONDO NACIONAL DE DESARROLLO DE LA EDUCACIÓN PERUANA - FONDEP;PROMOTORA REGIONAL AYACUCHO;2019;2019
160100;ASOCIACIÓN DE PUBLICACIONES EDUCATIVAS TAREA;ESPECIALISTA EN COMUNICACIONES;2019;2019
160100;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;ORGANIZADORA COMUNITARIA E INSTITUCIONAL;2018;2018
160100;GOBIERNO REGIONAL DE AYACUCHO;DIRECTORA DEL ARCHIVO REGIONAL AYACUCHO;2016;2017
160100;UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA;DOCENTE;2012;2014
158881;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;DOCENTE;2018;HASTA LA ACTUALIDAD
158882;MUNICIPALIDAD DISTRITAL DE PICHARI - LA CONVENCION - CUZCO;ESPECIALISTA EN INFORMATICA;2018;HASTA LA ACTUALIDAD
160220;CENTRO DE SALUD LOS OLIVOS - DIRESA AYACUCHO.;MEDICO CIRUJANO;2001;2019
160221;PROGRAMA DE COMPENSACIONES PARA LA COMPETITIVIDAD;ADMINISTRADOR;2018;2019
160222;TRABAJO AGRICOLA;AGRICULTOR;2018;2019
160633;CONSULTOR INDEPENDIENTE;INGENIERO DE MINAS;2018;HASTA LA ACTUALIDAD
160633;GOBIERNO REGIONAL DE AYACUCHO;GERENTE GENERAL;2016;2017
160633;DIRECCIÓN REGIONAL DE ENERGÍA Y MINAS;DIRECTOR REGIONAL;2016;2016
160633;IESA S.A;JEFE DE SEGURIDAD Y MEDIO AMBIENTE;2013;2015
160633;ATLAS COPCO;SUPERVISOR DE SIG Y  SSMA;2012;2012
160634;ESCUELA NACIONAL DE ADMINISTRACIÓN PÚBLICA ENAP - SERVIR;DOCENTE;2018;HASTA LA ACTUALIDAD
160634;GOBIERNO REGIONAL DE ANCASH;ASESORA EN TEMAS DE SALUD;2019;2019
160634;GOBIERNO REGIONAL DE ANCASH;COORDINADORA DE LA UNIDAD FUNCIONAL DE RECONSTRUCCIÓN CON CAMBIOS;2019;2019
160634;GOBIERNO REGIONAL DE ANCASH;SUBDIRECTORA REGIONAL DE SALUD;2018;2019
160634;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;GERENTE DE DESARROLLO HUMANO;2016;2016
160635;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;ESPECIALISTA EN EDUCACIÓN AMBIENTAL;2010;2019
160401;MUNICIPALIDAD DISTRITAL DE VINCHOS;SUB GERENTE DE DESARROLLO SOCIAL;2019;HASTA LA ACTUALIDAD
160401;MUNICIPALIDAD DISTRITAL DE VINCHOS;SECRETARIA GENERAL;2019;2019
160401;MUNICIPALIDAD DISTRITAL DE JESÚS NAZARENO;SUB GERENTE DE DESARROLLO SOCIAL;2018;2018
160401;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;ESPECIALISTA SOCIAL;2017;2017
160401;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;ASISTENTE ADMINISTRATIVO;2016;2016
160402;SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AYACUCHO S.A.;TRABAJOS ESPECIFICOS EN DEPARTAMENTO DE LOGÍSTICA Y SERVICIOS GENERALES;2019;HASTA LA ACTUALIDAD
160402;MUNICIPALIDAD DISTRITAL DE JESUS NAZARENO;ESPECIALISTA ADMINISTRATIVO EN TESORERIA;2018;2018
159563;NOTARÍA ORÉ GAMBOA;NOTARIO;2014;HASTA LA ACTUALIDAD
159563;ZONA REGISTRAL N IX - SEDE LIMA;ASISTENTE REGISTRAL;2010;2014
159563;HOTEL RESORT LA FOFATA EIRL;APODERADO;2016;HASTA LA ACTUALIDAD
159563;INMOBILIARIA & CONSTRUCTORA KREA SAC;APODERADO;2012;HASTA LA ACTUALIDAD
159563;MINISTERIO PÚBLICO;ASISTENTE EN FUNCIÓN FISCAL;2008;2009
159564;UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA;DOCENTE AUXILIAR;2013;2019
159564;UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA;COORDINADORA DE CONSULTORIO JURIDICO GRATUITO;2013;2019
159564;MINISTERIO PUBLICO-FISCALIA DE LA NACION;ASISTENTE ADMINISTRATIVO;2008;2011
159564;MINISTERIO PUBLICO - FISCALIA DE LA NACION;PROMOTORA DE PROGRAMA DE PERSECUCION ESTRATEGICA DEL DELITO;2011;2016
159564;CENTRO DE FORMACION Y CAPACITACION CEFOCAP;GERENTE GENERAL Y CAPACITADORA;2015;2019
161168;SUNARP;JEFE DE LA OFICINA DE ADMINISTRACION;2015;2018
158218;INSTITUCIÓN EDUCATIVA INICIAL N° 432-99 COVADONGA;DOCENTE;2019;HASTA LA ACTUALIDAD
158218;INSTITUCIÓN EDUCATIVA INICIAL 432 -47 27 DE OCTUBRE;DOCENTE;2017;2017
158218;INSTITUCIÓN EDUCATIVA INICIAL N° 398 DE COMPAÑIA - AYACUCHO;DOCENTE;2016;2016
158218;GOBIERNO REGIONAL DE AYACUCHO;RESPONSABLE DE META "PROYECTO MEJORAMIENTO DE CAPACIDADES EMPRENDEDORAS";2015;2015
158218;INSTITUCIÓN EDUCATIVA INICIAL N° 432-130 AYACUCHO;DOCENTE;2014;2014
158219;PROFESIONAL INDEPENDIENTE;ABOGADO;2017;HASTA LA ACTUALIDAD
158219;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;ANALISTA LEGAL;2013;2015
158220;GOBIERNO REGIONAL DE AYACUCHO;ASISTENTE ADMINISTRATIVO;2019;HASTA LA ACTUALIDAD
158220;INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA;JEFE DE BRIGADA;2017;2017
158220;CONGRESO DE LA REPUBLICA;COORDINADOR REGIONAL DE AYACUCHO;2016;2017
158220;GOBIERNO REGIONAL DE AYACUCHO;ESPECIALISTA EN PLANES DE NEGOCIO;2016;2016
158220;MUNICIPALIDAD DISTRITAL DE ALCAMENCA;GERENTE MUNICIPAL;2016;2016
159629;TALLER FAMILIAR MAESTRO JULIO GALVEZ;ESCULTOR EN PIEDRA;1981;2019
159631;DIRECCION DESCONCENTRADA DE CULTURA;BIBLIOTECARIO;2013;2019
159631;RENIEC;REGISTRADOR;2010;2010
160677;COOPERATIVA AGRARIA VALLE DEL MARAÑON;GEREMTE GENERAL (2009 - MAYO 2015);2009;2015
160677;COOPERATIVA DE SERVICIOS MULTIPLES APROCASSI;GERENTE GENERAL;2018;2018
160677;MUNICIPALIDAD PROVINCIAL DE JAEN;GERENTE MUNICIPAL (DE ENERO A ABRIL DEL 2019);2019;2019
160677;CONSTRUCCIONES Y CONSULTORIAS TRODEL E.I.R.L;GERENTE;2015;HASTA LA ACTUALIDAD
160678;GERENCIA SUB REGIONAL JAÉN;SECRETARIA;2000;2017
160678;GERENCIA SUB REGIONAL JAÉN;APOYO A RECURSOS HUMANOS;2018;2018
160678;GERENCIA SUB REGIONAL JAÉN;JEFE DE RECURSOS HUMANOS;2019;HASTA LA ACTUALIDAD
160679;INSTITUCION EDUCATIVA  SECUNDARIA UTICYACU;DOCENTE;2007;2017
160679;INSTITUCION EDUCATIVA SECUNDARIA JUAN UGAZ;DOCENTE;2008;2008
160679;INSTITUTO SUPERIOR TECNOLOGICO PUBLICO ANDABAMBA;DOCENTE;2009;2009
160679;INSTITUTO SUPERIOR PEDAGOGICO PUBLICO SANTA CRUZ;DOCENTE;2010;2017
160680;COESCA INGS. EIRL;TITULAR - GERENTE;1994;HASTA LA ACTUALIDAD
160680;UNIVERSIDAD NACIONAL DE CAJAMARCA;DOCENTE EN LA ECUELA DE MAESTRIA;2017;HASTA LA ACTUALIDAD
160680;GOBIERNO REGIONAL DE CAJAMARCA;GERENTE GENERAL;2007;2009
160681;MUNICIPALIDAD PROVINCIAL DE JAEN;LIQUIDADOR FINANCIERO DE OBRAS;2004;HASTA LA ACTUALIDAD
160681;GERENCIA SUB REGIONAL JAEN;TECNICO ADMINISTRATIVO Y OTROS;1990;1994
160682;EMPRESA PRESTADORA DE SERVICIOS DE SANEAMIENTO MARAÑON S.A.;ASESOR LEGAL EXTERNO;2019;2019
160682;MUNICIPALIDAD DISTRITAL DE CHONTALI;ASESOR LEGAL EXTERNO;2019;2019
160682;MUNICIPALIDAD DISTRITAL DE CHIRINOS;PROCURADOR PUBLICO ADJUNTO;2017;2018
160682;MUNICIPALIDAD DISTRITAL DE HUARANGO;ASESOR LEGAL EXTERNO;2018;2018
160682;UNIVERSIDAD PARTICULAR DE CHICLAYO;DOCENCIA UNIVERSITARIA, EN MATERIA JURÍDICA, EN SU FILIAL DE LA PROVINCIA DE JAÉN - CAJAMARCA;2018;2018
157860;MUNICIPALIDAD DISTRITAL DE CHANCAYBAÑOS;CONSULTORIAS;2013;2013
157860;GERENCIA SUB REGIONAL DE CUTERVO;GERENTE SUB REGIONAL;2013;2015
157860;GOBIERNO REGIONAL DE CAJAMARCA;ASESOR FAG;2016;2016
157860;GERENCIA SUB REGIONAL DE CHOTA;GERENTE SUB REGIONAL;2016;2017
157860;CONSTRUCTORA WB HNOS SRL;ASISTENTE DE RESIDENTE;2019;HASTA LA ACTUALIDAD
157861;MINISTERIO DEL INTERIOR - GOBERNACION DISTRITAL;GOBERNADOR DISTRITAL;2007;2010
157861;MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO;ALCALDE - FUNCIONARIO MUNICIPAL;2011;2018
157862;BANCO DE MATERIALES;ASISTENTE DE COLOCACIONES;2007;2008
157862;IVP SAN MARCOS;GERENTE GENERAL;2008;2010
157862;AUTORIDAD NACIONAL DEL AGUA (ANA);COORDINADOR;2010;2010
157862;FONCODES - NUCLEO EJECUTOR;PROYECTISTA;2010;2010
157862;IVP SAN MIGUEL;GERENTE GENERAL;2012;HASTA LA ACTUALIDAD
157863;MENU EXPRESS EIRL;GERENTE;1997;2018
157863;GOBIERNO REGIONAL DE CAJAMARCA;CONSEJERA REGIONAL;2015;2018
157863;GRUPO EXPRESS CAJAMARCA SRL;ADMINISTRADORA;2018;2019
157864;GERENCIA SUB REGIONAL JAEN - SAN IGNACIO;GERENTE;2005;2005
157864;UNIDAD DE GESTIÓN EDUCATIVA - LOCAL SAN IGNACIO;DIRECTOR;2006;2007
157864;UNIDAD DE GESTIÓN EDUCATIVA LOCAL JAEN;DIRECTOR;2016;HASTA LA ACTUALIDAD
157865;MUNICIPALIDAD DISTRITAL DE CACHACHI;ABOGADA II;2011;2011
157865;DIRECCION GENERAL DE GOBIERNO DEL INTERIOR;GOBERNADORA PROVINCIAL DE CAJABAMBA;2012;2015
157865;DIRECCION GENERAL DE GOBIERNO INTERIOR;SUBPREFECTA PROVINCIAL;2018;2019
161315;CONSORCIO EDUCATIVO COMPUTRÓN SAC;DIRECTOR GENERAL;2019;HASTA LA ACTUALIDAD
161315;MINISTERIO DEL INTERIOR;DIRECTOR DE AUTORIDADES POLITICAS;2018;2019
161315;CORPORACION EDUCATIVA COMPUTRON SAC;DIRECTOR ACADEMICO;2004;2018
161316;INDEPENDIENTE;COMUNICADOR SOCIAL;2014;HASTA LA ACTUALIDAD
161316;INDEPENDIENTE;INGENIERO INDUSTRIAL;2019;HASTA LA ACTUALIDAD
161317;MUNICIPALIDAD PROVINCIAL DE SAN PABLO;BACHILLER EN INGENIERIA CIVIL;2019;2019
161319;CARITAS - JAEN;EXTENSIONISTA;2016;2019
161320;INSTITUTO DE EDUCACION SUPERIOR COMPUTRON SEDE CAJAMARCA;PSICÓLOGO;2019;2019
159380;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ  CARRION;DOCENTE EN POST GRADO;2018;2019
159380;GOBIERNO REGIONAL DE PUNO;CONSULTOR FAG;2019;2019
159380;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;DOCENTE EN POST GRADO;2017;2019
159380;GOBIERNO REGIONAL DE CAJAMARCA;CONSULTOR FAG;2017;2018
159381;I.E.P.S.M ALFONSO VILLANUEVA PINILLOS-JAEN;DOCENTE;1986;2019
159382;INSTITUCION EDUCATIVA N° 10405 "LORENZO RAFAEL ALTAMIRANO";PROFESOR;1987;HASTA LA ACTUALIDAD
158248;COLEGIO NACIONAL SAN JUAN CHOTA;PROFESOR;1985;HASTA LA ACTUALIDAD
158249;APRODEH;ABOGADA;2018;2019
158249;GRUFIDES;ABOGADA;2003;2019
158249;UNIVERSIDAD NACIONAL DE CAJAMARCA;DOCENTE;2009;2019
158250;I.E APLICACION VICTOR ANDRES BELAUNDE;PROFESOR;1996;2019
158252;CONGRESO DE LA REPÚBLICA DEL PERÚ;COORDINADOR DEL CONGRSESISTA MARCO ANTONIO ARANA ZEGARRA;2016;2019
158253;AGENCIA AGRARIA SANTA CRUZ;DIRECTOR;2012;2014
158253;INDIVIDUAL;MEDICO VETERINARIO;2014;HASTA LA ACTUALIDAD
158457;PROGRAMA DE CAPAC ITACION Y FORMACION DOCENTE;DOCENTE;2014;2019
158462;INSTITUCION EDUCATIVA SECUNDARIA CIRO ALEGRIA;PROFESOR;2003;2019
160468;SEGURO SOCIAL DE SALUD - ESSALUD;MEDICO ASISTENTE;2014;2019
160468;CONGRESO DE LA REPUBLICA DEL PERU;ASESOR I;2013;2014
160468;SEGURO SOCIAL DE SALUD - ESSALUD;MEDICO ASISTENTE;1998;2013
160469;INNOVA CORPORATION SRL;GERENTE GENERAL;2009;2019
160469;MULTISERVICIOS TELESYSTEM SRL;GERENTE GENERAL;2001;2019
160469;CONTELSAC SOCIEDAD ANONIMA CERRADA;GERENTE GENERAL;2010;2019
160470;MULTIVENTAS CRUZ DE MOTUPE;PROPIETARIO;2008;2012
160470;CORPORACION JESUCRISTO CAUTIVO SRL;GERENTE;2013;2019
160471;CORTE SUPERIOR DE CAJAMARCA;AUXILIAR JURISDICCIONAL;2006;2011
160471;GOBIERNO REGIONAL DE CAJAMARCA;CONSEJERA REGIONAL;2018;2018
160471;MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;AUXILIAR COACTIVO;2019;2019
160473;CONGRESO DE LA REPUBLICA;COORDINADORA DE OFICINA DESCENTRALIZADA;2018;2018
160473;TRABAJO INDEPENDIENTE;ARTISTA FOLCKLORE;1992;2019
159598;MARANATHA PROYECTOS Y CONSTRUCCIONES SAC;ASISTENTE DE RESIDENTE;2018;2019
159599;SINDICATO DE TRABAJADORES EN CONSTRUCCION CIVIL DE LA PROVINCIA DE CAJAMARCA;DIRIGENTE/OPERARIO ALBAÑIL;2018;2019
159599;CONSORCIO PUENTES PERU;OPERARIO ALBAÑIL;2019;2019
159600;INSTITUTO NACIONAL DE ESTADÍSTICAS;ORIENTADORA EN EL EDNOM;2019;2019
159600;NEUROGROUP SRL  MARKETING INTEGRAL;PROMOTORA DE MARCAS Y COMUNICADORA SOCIAL;2018;2019
159600;TECNITELEC COMUNICACIONES EIRL;PROMOTORA DE VENTAS;2016;2017
159600;INSTITUTO NACIONAL DE ESTADÍSTICAS;ORIENTADORA EN EL EDNOM;2017;2017
159600;HOSPITAL REGIONAL DE CAJAMARCA;TECNICO EN EFERMERIA;2012;2014
159601;UNIVERSIDAD NACIONAL DE CAJAMARCA;DOCENTE;1986;2019
159602;IEP N 16753;DOCENTE DE NIVEL PRIMARIA;1992;2019
159603;I.E. N 16081 "SEÑOR DE HUAMANTANGA JAEN";DOCENTE;2002;2019
161252;TRABAJO INDEPENDIENTE;AGRICULTURA;2009;HASTA LA ACTUALIDAD
161253;PERSONA NATURAL CON NEGOCIO;VENTA DE PRODUCTOS LÁCTEOS Y OTROS;2009;HASTA LA ACTUALIDAD
161254;MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;SERVIDOR PUBLICO;2003;HASTA LA ACTUALIDAD
161254;JEMA SPA;PELUQUERÍA Y OTROS TRATAMIENTOS DE BELLEZA;2007;HASTA LA ACTUALIDAD
161256;BANCO DE LA NACIÓN;GESTOR DE SERVICIOS;2008;HASTA LA ACTUALIDAD
161334;COOPERATIVA DE AHORRO Y CRÉDITO MF;PRESIDENTE DEL CONSEJO DE ADMINISTRACIÓN;2019;HASTA LA ACTUALIDAD
161334;PROGRAMA TRABAJA PERÚ;JEFE ZONAL;2017;2019
161334;INVERSIONES CAXAMARCA;GERENTE;2013;2016
161335;WOMCA PERU SAC;GERENTE GENERAL;2016;HASTA LA ACTUALIDAD
161335;D&DA SAN ANTONIO E.I.R.L;ASESOR LEGAL;2013;HASTA LA ACTUALIDAD
161335;MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS;ASISTENTE LEGAL-PROCURADURIA PUBLICA ESPECIALIZADA EN DELITOS DE CORRUPCION DE SAN MARTÍN;2012;2012
161335;MUNICIPALIDAD PROVINCIAL DE BAGUA;JEFE DE DEMUNA Y OMAPED;2011;2011
161336;SEGURO INTEGRAL DE SALUD SIS;DIRECTOR;2018;2018
161337;SERVICIO NACIONAL DE ADIESTRAMIENTO EN TRABAJO INDUSTRIAL - SENATI;PRESIDENTE DEL CONSEJO DIRECTIVO SENATI - CAJAMARCA - AMAZONAS -SAN MARTIN;1997;HASTA LA ACTUALIDAD
161337;MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;ASESOR DE ALCALDÍA;2011;2011
161338;CENTRO ODONTOLÓGICO ORTHODENTS PERÚ EIRL;ODONTOLOGO;2019;HASTA LA ACTUALIDAD
161338;MEDICAL DENT SERVICE EIRL;ODONTOLOGO;2011;2019
161338;UNIVERSIDAD PRIVADA ALAS PERUANAS;DIRECTOR DE ESCUELA;2009;2011
161339;CLUB DEPORTIVO ALFONSO UGARTE;TESORERA;2017;2018
161339;CONGRESO DE LA REPÚBLICA DEL PERÚ;COORDINADOR REGIONAL DE DESPACHO DEL CONGRESISTA;2016;2017
160973;MUNICIPALIDAD DISTRITAL DE RAZURI;AGRONOMO;2004;2004
160973;MUNICIPALIDAD DISTRITAL DE SAN JUAN;ING AGRONOMO;2017;2018
160974;CENTRO DE EDUCACION BASICA ESPECIAL CHOTA;PROFESORA;2010;HASTA LA ACTUALIDAD
160975;BENEL&BENEL EIRL;TITULAR GERENTE - ABOGADO;2007;HASTA LA ACTUALIDAD
160976;CAMINO DE BELEN SRL;GERENTE GENERAL;2018;HASTA LA ACTUALIDAD
160977;COOPERATIVA DE SERVICIOS MULTIPLES CENFRO CAFE PERU;EXTENSIONISTA DE CAMPO;2017;2017
160977;CARAVELA PERU SAC;TECNICO PECA;2019;HASTA LA ACTUALIDAD
160978;INDEPENDIENTE;COMERCIANTE;2010;HASTA LA ACTUALIDAD
158808;INDEPENDIENTE;ABOGADO - MEDICO VETERINARIO;2000;HASTA LA ACTUALIDAD
158809;CAPACITA-T, SERGIO AURELIO CÁCERES QUISPE;CONSULTOR, INE, PROFE, EMPRESARIO;1988;HASTA LA ACTUALIDAD
160715;I.E.S.P.P. "VICTOR ANDRES BELAUNDE";DOCENTE;2018;2018
160717;INGENIERIA DEL CONCRETO Y ALBAÑERIA;INGENIERO SUPERVISOR;2019;HASTA LA ACTUALIDAD
159289;INSTITUCIÓN EDUCATIVA PÚBLICA "JUAN XXIII";DOCENTE;2002;HASTA LA ACTUALIDAD
159290;UGEL CAJAMARCA;GESTORA CURRICULAR;2019;HASTA LA ACTUALIDAD
159290;UNIVERSIDAD SAN IGNACIO DE LOYOLA;ASESORA DE GESTIÓN ESCOLAR;2016;2018
159290;UNIVERSIDAD PRIVADA DEL NORTE;MENTORA;2011;2017
159290;UNIVERSIDAD NACIONAL DE PIURA;FORMADORA DE DOCENTES;2015;2015
159290;INSTITUCIÓN EDUCATIVA DIVINO MAESTRO;DOCENTE;1997;2018
159291;GOBIERNO REGIONAL DE CAJAMARCA;SERVIDOR PÚBLICO;1992;HASTA LA ACTUALIDAD
159292;INSTITUTO DE SALUD ABAT;ASESORAMIENTO EN INVESTIGACIÓN;2018;2019
159292;POLICLÍNICO PEDIÁTRICO DEL NORTE;ASISTENTE DE GINECOLOGÍA Y OBSTETRICIA;2018;2019
159292;MUNICIPALIDAD DISTRITAL DE SAN JUAN;REGIDORA;2015;2018
159292;CONSULTORIO DE GINECOLOGIA Y OBSTETRICIA;ASISTENTE DE GINECOLOGÍA Y OBSTETRICIA;2016;2018
159293;MICRORREGIÓN CRISNEJAS - RENOM;PROMOTOR SOCIAL 1;1990;1993
159293;DIRECCIÓN REGIONAL DE INDUSTRIA TURISMO E INTEGRACIÓN DE LA LIBERTAD;TÉCNICO EN COMERCIALIZACIÓN 1;1978;1990
159294;SICUM SAC;JEFE OFICINA TÉCNICA;2017;2018
159294;SYMI SRL;INGENIERO SUPERVISOR;2018;HASTA LA ACTUALIDAD
159535;MINISTERIO DE  DESARROLLO E INCLUSIÓN SOCIAL;ESPECIALISTA EN ACOMPAÑAMIENTO AL USUARIO DEL PROGRAMA CONTIGO;2019;2019
159535;MUNICIPALIDAD DISTRITAL DE GUZMANGO;JEFE DE LA OFICINA DE PROYECTOS MULTIANUAL DE INVERSIONES;2017;2018
159535;MUNICIPALIDAD PROVINCIAL DE BOLÍVAR;JEFE DE OFICINA DE  PROYECTOS DE INVERSIÓN OPI;2015;2017
159535;CONSORCIO UNIDOS PARA EL DESARROLLO AGRARIO;ESPECIALISTA DE ESTUDIO AGRO SOCIO ECONÓMICO REGIÓN AMAZONAS;2013;2014
159535;ONG ACIPADES;DIRECTOR EJECUTIVO;2006;2013
159538;RONDAS CAMPESINAS BASE TACABAMBA EN LA PROVINCIA DE CHOTA-;VICEPRESIDENTE;2005;2008
159538;DISTRITO DE ANGUIA;SUBPREFECTO;2008;2010
159538;INSTITUCION DE NIVEL SECUNDARIO ABSALON SALAZAR FONCECA DE  LA PALMA TACABAMBA CHOTA;PROFESOR;2003;2007
159538;LABORATORIOS SERVIDENT EN LA CIUDADES DE LIMA CHICLAYO AMAZONAS Y TACABAMBA.;GERENTE GENERAL;2017;HASTA LA ACTUALIDAD
159538;CENTRO DE SALUD NARANJITOS-CAJARURO BAGUA GRANDE AMAZONAS;CERUMS;2015;2016
159539;DIRECTOR DE LA RED ASISTENCIAL CAJAMARCA,ESSALUD;DIRECTOR;2017;2018
159539;DIRECCIÓN DE DIRECTOR DEL HOSPITAL II JAÉN ,ESSALUD;DIRECTOR;2012;2017
159741;MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;ASISTENTE LEGAL;2010;HASTA LA ACTUALIDAD
159742;ACM HOLDING;PREVENCIONISTA DE RIESGOS;2009;2016
159746;UNIVERSIDAD PARTICULAR DE CHICLAYO;CATEDRATICO;2011;2016
160142;CONGRESO DE LA REPUBLICA;ASESOR DE LA COMISION DE SALUD Y POBLACION;2017;2019
160142;UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO;CONSULTOR EN MARKETING;2016;2018
160142;MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;ASESOR DEL DESPACHO DE ALCALDIA;2015;2015
160142;UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO;ASESOR DE ALTA DIRECCION;2013;2014
160142;MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA;JEFE DE COMUNICACIONES;2013;2013
160143;MUNICIPALIDAD DISTRITAL DE QUEROCOTO;ALCALDE DISTRITAL;2015;2018
160144;GOBIERNO REGIONAL DE CAJAMARCA;GERENTE REGIONAL DE DESARROLLO SOCIAL;2007;2008
160144;GOBIERNO REGIONAL DE CAJAMARCA;CONSULTOR DE GRC- MATERIA DE DESARROLLO SOCIAL;2008;2009
160144;UNIVERSIDAD ALAS PERUANAS;PROFESOR UNIVERSITARIO;2014;2016
160146;ALDEA INFANTIL SAN ANOTNIO;DIRECTOR;2015;2018
